,Species,Owner,Country.of.Origin,Farm.Name,Lot.Number,Mill,ICO.Number,Company,Altitude,Region,Producer,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points
1176,Arabica,juan luis alvarado romero,Guatemala,various,,las americas,11-951-136,outspan guatemala s.a.,4000 p.s.n.m.,oriente,VARIOS,7.25,7.33,6.83,7,7,7.17,10,10,10,6.83,79.42
1177,Arabica,adriana torres rico quevedo,Mexico,cre-leg l-4,,cre-leg beneficio,0,cafessisimo compañia s.a. de c.v.,800,xicotepec de juarez,ADRIANA TORRES RICO QUEVEDO,7,6.83,6.83,7.42,7.33,7.17,10,10,10,6.83,79.42
1178,Arabica,rre kunene,Cote d?Ivoire,cnra station of divo,Lot A 20170519,cnra station of divo,,royal 1750 coffee,200,cnra station of divo,CNRA,7.42,7.25,6.83,7,7.33,07.08,9.33,10,10,07.08,79.33
1179,Arabica,the coffee source inc.,Colombia,several,,spot,3-279-390,the coffee source inc.,1200,pereira,Spot,7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10,7.33,79.33
1180,Arabica,eric jesus cordoba arroyo,Mexico,el encanto,,"el olvido, zentla, veracruz",1104340088,,950,zentla,ERIC JESUS CORDOBA ARROYO,7,7,6.83,7.33,7.42,6.92,10,10,10,6.83,79.33
1181,Arabica,eric jesus cordoba arroyo,Mexico,la gloria,,"el olvido, zentla, veracruz",1104275271,,750,zentla,ANTONIO CORDOBA MURILLO,7.42,7.17,07.08,7.17,07.08,07.08,9.33,10,10,7,79.33
1182,Arabica,juan luis alvarado romero,Guatemala,conquista / morito,,beneficio ixchel,11/23/0122,"unex guatemala, s.a.",,oriente,Conquista/ Morito,7.17,6.5,6.33,7.25,7.58,7.33,10,10,10,7.17,79.33
1183,Arabica,"lin, che-hao krude 林哲豪",Taiwan,baishencun coffee farm百勝村咖啡莊園,,baishengcun coffee 百勝村咖啡莊園,Taiwan,"red on tree co., ltd.",850,natou county,WU SHU YI 巫叔憶,07.08,6.83,6.83,7.25,7.42,07.08,10,10,10,6.75,79.25
1184,Arabica,marco virgilio ramirez teliz,Mexico,el aguacate,,cafes de naranjal s.a. de c.v.,1104367469,cafes de naranjal s.a. de c.v,1000,veracruz,MARCO VIRGILIO RAMIREZ TELIZ,7,7,6.92,7.17,7.17,07.08,10,10,10,6.92,79.25
1185,Arabica,juan luis alvarado romero,Guatemala,las delicias,11/23/0632,beneficio ixchel,11/23/0632,"unex guatemala, s.a.",4000,santa rosa,OTTO BECKER,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,7.42,79.17
1186,Arabica,janny marlith torres,Honduras,la bendicion,Lot # 331,dry in solar beds,13-154-234,coffee planet corporation s.a,1650,ocotepeque,Jorge Alfredo Pinto,7.58,7,6.75,6.92,7,6.92,10,10,10,7,79.17
1187,Arabica,juan luis alvarado romero,Guatemala,chapultepec,11/23/0168,beneficio ixchel,11/23/0168,"unex guatemala, s.a.",1320,occidente,CHAPULTEPEC,07.08,7,6.92,7.42,7,6.92,10,10,10,6.83,79.17
1188,Arabica,juan luis alvarado romero,Guatemala,el chile,,la conquista,11-973-94,mercon guatemala s.a.,1300 a 1800 metros sobre el nivel del mar,nuevo oriente,OVIDIO CARDONA,7.25,7.17,6.75,7.25,7,6.92,10,10,10,6.83,79.17
1189,Arabica,brent hall,Costa Rica,,,,1,s&d coffee and tea,,san rafael,,7.17,7.42,7.5,8,7.25,7.83,10,10,6.67,7.33,79.17
1190,Arabica,israel eduardo paz garcia,Mexico,la tejeria,,la tejeria,0,cafeorganico.mx,1550,zaragoza itundujia,HILARIO GARCÍA SANDOVAL,7.25,07.08,6.92,07.08,7.17,7.17,9.33,10,10,7.17,79.17
1191,Arabica,julio cesar robles flores,Mexico,el delirio,,"yajalon, chiapas",2728,,1450,yajalon,SOCIEADAD COOPERATIVA INDUSTRIAL CAFES YAJALON S. C. L.,7.17,6.92,6.92,07.08,7.17,7,10,10,10,6.92,79.17
1192,Arabica,masamichi hiroike,Mexico,various,,various smallholders' wet mills,016/2362/0057,,1200 m,"pluma hidalogo, oaxaca",Various smallholders,6.75,6.75,6.83,7.25,7.58,07.08,10,10,10,6.92,79.17
1193,Arabica,juan luis alvarado romero,Guatemala,las merceditas,11/23/0693,beneficio ixchel,11/23/0693,"unex guatemala, s.a.",1700,san marcos,ANGEL DE LEON,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,7.67,79.08
1194,Arabica,german negron,United States (Puerto Rico),hacienda caracolillo,,hacienda alto grande,,"hacienda alto grande, llc.",2800 ft,yauco region,Hacienda Alto Grande,7.42,07.08,6.75,7.33,7.33,6.92,10,9.33,10,6.92,79.08
1195,Arabica,israel eduardo paz garcia,Mexico,huanacaxtle,,"zaragoza itundujia, oaxaca",1405792893,cafeorganico.mx,1500,zaragoza itundujia,GUADALUPE HERAS HERNANDEZ,7.33,7,6.92,7.25,7.33,07.08,9.33,10,10,6.83,79.08
1196,Arabica,juana rodriguez gutierrez,Mexico,las palmas,,"palo blanco, tlacuilotepec, puebla",1207093598,productores e industrializadores de café orgánico la fe s.c. de r.l.,1100,tlacuilotepec,JUANA RODRIGUEZ GUTIERREZ,7.25,07.08,6.75,7.33,7.42,7,9.33,10,10,6.92,79.08
1197,Arabica,balbino ramirez flores,Mexico,el desmoronado,,el desmoronado,0,,1200,talpa de allende,BALBINO RAMIREZ FLORES,7.17,7.25,7.25,7.17,7.25,07.08,9.33,9.33,10,7.25,79.08
1198,Arabica,racafe & cia s.c.a,,,,,3-37-1980,,,,,6.75,6.75,6.42,6.83,7.58,7.5,10,10,10,7.25,79.08
1199,Arabica,juan luis alvarado romero,Guatemala,various,,las americas,11-951-388,outspan guatemala s.a.,4000,oriente,Varios,7.33,7.17,6.58,7.42,07.08,6.83,10,10,10,6.58,79
1200,Arabica,cafes finos de exportacion s de r.l.,Honduras,various,,cafes finos de exportacion s. de r.l.,13-117-87,cafes finos de exportacion s de r.l.,1350,intibuca,Cooperativa Coaquil,7,7,7,7,7,7,10,10,10,7,79
1201,Arabica,sustainable harvest coffee,Peru,,,,030-0582-0050,sustainable harvest,1400,san ignacio,Frontera,7.67,7.17,07.08,7.25,8,7.5,8.67,9.33,9.33,7,79
1202,Arabica,gonzalo de aquino flores,Mexico,,,"iliatenco, guerrero",0,café monteabuelo s.a. de c.v.,1300,"iliatenco, guerrero",GONZALO DE AQUINO FLORES,6.75,07.08,6.67,7.25,7.17,07.08,10,10,10,7,79
1203,Arabica,israel eduardo paz garcia,Mexico,el sauce,,"zaragoza itundujia, oaxaca",2074632,cafeorganico.mx,1550,zaragoza itundujia,JUAN CRUZ RIAÑO,7.5,7.17,6.92,7.5,7.25,7,8.67,10,10,7,79
1204,Arabica,juan avenamar rodriguez funez,Mexico,pico del oro,,"el pacayal, amatenango de la frontera, chiapas",F07016865,café pico de loro,12oo,amatenango de la frontera,JUAN AVENAMAR RODRIGUEZ FUNEZ,7.17,6.83,6.83,7.25,7.17,6.92,10,10,10,6.83,79
1205,Arabica,alfredo bojalil,Mexico,santa teresa,,amsa tuxtla,2222,ecomtrading,1300,"la concordia, chiapas",AGROINDUSTRIAS UNIDAS DE MEXICO SA DE CV,7.33,7,6.75,07.08,7.17,7.25,9.33,10,10,7,78.92
1206,Arabica,israel eduardo paz garcia,Mexico,la pandora,,"zaragoza itundujia, oaxaca",0,cafeorganico.mx,1400,zaragoza itundujia,LUISA ZUÑIGA GARCÍA,7.5,7,6.92,07.08,6.92,6.75,10,10,10,6.75,78.92
1207,Arabica,"exportadora atlantic, s.a.",Nicaragua,finca las marías,017-053-0211/053-0212,beneficio atlantic condega,017-053-0211/053-0212,exportadora atlantic s.a,1100,jalapa,Teófilo Narváez,7.17,7,6.92,7,7,7,10,10,10,6.75,78.83
1208,Arabica,eileen koyanagi,United States (Hawaii),,,kona pacific farmers cooperative,Specialty Coffee Association of America,kona pacific farmers cooperative,,kona,,7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,9.33,7.17,78.75
1209,Arabica,juan luis alvarado romero,Guatemala,la castellana,,beneficio ixchel,11/23/1020,"unex guatemala, s.a.",4300,oriente,AGRIPEC DE LA VEGA Y CIA.,7.33,07.08,6.33,7.25,7,7,10,10,10,6.75,78.75
1210,Arabica,octavio augusto diaz trejo,Mexico,"la patrona, el trebol, la cadena",,"tlavictepan, huatusco",0,empagri s.p.r. de r.l. de c.v.,1320,veracruz,"JOSE VAZQUEZ CANTON, JOSE ANTONIO JIMENEZ GONZALEZ, IRENEO GARCIA VALDIVIA",7.25,6.83,6.83,7,7.17,7,10,10,10,6.67,78.75
1211,Arabica,damaso martinez perez,Mexico,el tesoro,,el tesoro,0,,1250,veracruz,DAMASO MARTINEZ PEREZ,7.25,7.33,7.17,7.25,07.08,7,8.67,10,10,7,78.75
1212,Arabica,"productores de especialidad emiliano zapeata, spr.",Mexico,los encinos,,,11042707999,,1350,"ohuapan, tlaltetela","PEDRO HERRERA GUZMAN, AURELIO GABRIEL HERNANDEZ ,MARIA DE LOURDES DERISTAIN TRESS",7.67,7.17,6.83,7.33,7.58,7.17,9.33,10,8.67,7,78.75
1213,Arabica,adam ciruli ye,China,alicia's farm,,yunnan louis herbs r&d center,LOUIS88,yunnan louis herbs r& d center,1850,yunnan,Yunnan Louis Herbs R&D Center,7,6.92,6.83,7.17,7.17,7.17,10,10,9.33,07.08,78.67
1214,Arabica,juan garcia hernandez,Mexico,los pinos,,los pinoslos pinos,1104374276,,1150,yecuatla,JUAN GARCIA HERNANDEZ,6.92,6.92,6.67,7.25,7.17,6.92,10,10,10,6.83,78.67
1215,Arabica,"exportadora atlantic, s.a.",Nicaragua,los saltarines,017-053-0046,beneficio atlantic condega,017-053-0046,exportadora atlantic s.a,,nueva segovia,ADONIS JOSE ORTEZ BELTRAN,07.08,7,6.75,6.83,07.08,6.92,10,10,10,6.92,78.58
1216,Arabica,"exportadora atlantic, s.a.",Nicaragua,,,,017-053,exportadora atlantic s.a,,,,6.83,07.08,6.92,6.75,7.25,07.08,10,10,10,6.67,78.58
1217,Arabica,juan luis alvarado romero,Guatemala,various,,las americas,11/951/388,outspan guatemala s.a.,4000 psnm,oriente,VARIOS,7.33,7.17,6.92,7.58,7.25,7.17,8.67,9.33,10,7.17,78.58
1218,Arabica,"lin, che-hao krude 林哲豪",Taiwan,kan tou mountain coffee 崁頭山咖啡館,,kan tou mountain coffee 崁頭山咖啡館,Taiwan,"red on tree co., ltd.",800m,"dongshan dist., tainan city 臺南市東山區",GUO JIUN HUNG 郭俊宏 & TSENG RU FENG 曾如楓,6.83,6.75,7.17,7.25,7,6.92,10,10,10,6.67,78.58
1219,Arabica,alfredo bojalil,Mexico,grapos el porvenir,,agroindustrias unidas de mexico,1506502938,ecomtrading,1400,tapachula,EPIFANIO GARCIA DE MIGUEL,7,7,6.75,7.33,6.92,6.92,10,10,10,6.67,78.58
1220,Arabica,organizaciones de productores de cafe colimense,Mexico,cofradia,,beneficio de cafetaleros el remudadero s.p.r. de r.l.,"703817078, 703817042, 700137443",organizaciones de productores de cafe colimense sa de cv,1300,cofradia de suchitlan,"J. CARMEN GUZMAN CONCEPCION, IGNACIO RAMIREZ BARAJAS, DIONICIO GARCIA RAMIREZ",7.92,7.58,7.58,7.92,7.92,7.5,8,6.67,10,7.5,78.58
1221,Arabica,kona pacific farmers cooperative,United States (Hawaii),kona farms,,,HDOA 210542,,,kona,,7.92,6.83,07.08,7.42,6.75,7.33,8.67,9.33,10,7.25,78.58
1222,Arabica,kurt kappeli,Mexico,various,,beneficio san fernando,0016-2795-0008,unión de ejidos san fernando,1600 meters,"sierra, chiapas",Various small producers,7.25,6.75,6.92,6.92,7.25,7.58,9.33,9.33,10,7.17,78.5
1223,Arabica,rosario miguel hernandez,Mexico,finca sego,,"villa talea de castro, oaxaca",0,villa talea café,1400,villa talea de castro,REYNALDO OLIVERA RIOS,07.08,6.83,6.83,7,7,6.92,10,10,10,6.83,78.5
1224,Arabica,francisco ruiz nunez,Mexico,cerca de los angeles,,beneficio seco de cafe de la soc. coop. tzotzilotic tzobolotic scl,1506868415,,1200,los angeles,FRANCISCO RUIZ NUÑEZ,7.25,7.17,7,6.83,7.58,07.08,8.67,10,10,6.92,78.5
1225,Arabica,bourbon specialty coffees,Brazil,santa maria,,,002/4542/0213,bourbon specialty coffees,,monte carmelo,Manoel Cardoso and Galileo Cardoso,6.83,7,6.92,07.08,6.92,6.83,10,10,10,6.83,78.42
1226,Arabica,israel eduardo paz garcia,Mexico,el naranjo,,"zaragoza itundujia, oaxaca",0,cafeorganico.mx,1500,zaragoza itundujia,LAMBERTO JOSÉ GARCÍA,7.58,7.17,7,7.17,7.33,7,8,10,10,7.17,78.42
1227,Arabica,eileen koyanagi,United States (Hawaii),,,,K#1 21614,kona pacific farmers cooperative,,kona,,7.5,7.75,7.58,7.83,7.92,7.92,7.33,8,8.67,7.83,78.33
1228,Arabica,juan luis alvarado romero,Guatemala,various,,las americas,11-951-136,outspan guatemala s.a.,4000 p.s.n.m,oriente,VARIOS,7.17,6.5,6.67,7,7.17,7.17,10,10,10,6.67,78.33
1229,Arabica,juan luis alvarado romero,Guatemala,el sacramento,,beneficio ixchel,11/23/0334,"unex guatemala, s.a.",4300,oriente,LUIS RODRIGUEZ,7.17,7.17,6.5,7.17,7,6.83,10,10,10,6.5,78.33
1230,Arabica,pablo cervantes morelos        ,Mexico,llano hermoso,,"llano hermoso, xochitonalco huautla, oaxaca",0,asociación agricola local de productores de café de huautla de jimenez        ,1300,"xochitonalco, huautla        ",PABLO CERVANTES MORELOS        ,7.25,7.25,7,7.5,7.33,7.42,8,9.33,10,7.75,78.33
1231,Arabica,juan luis alvarado romero,Guatemala,conquista / morito,,beneficio ixchel,11/23/0101,"unex guatemala, s.a.",,oriente,Conquista/ Morito,7.17,06.08,6.17,7.25,7.33,7.33,10,10,10,7,78.33
1232,Arabica,eileen koyanagi,United States (Hawaii),,,,KP120314,kona pacific farmers cooperative,,kona,,7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,8.67,7.42,78.25
1233,Arabica,kona pacific farmers cooperative,United States (Hawaii),,,,2209401 KONA PRIME,kona pacific farmers cooperative,,kona,,7.42,7.33,7.33,7.5,7.67,7.75,8,8.67,9.33,7.25,78.25
1234,Arabica,sanjava coffee,Indonesia,various,sran-ijen,east java,,pt. shriya artha nusantara,1300,ijen,vary farms,6.92,6.83,6.92,6.92,6.92,6.83,10,10,10,6.83,78.17
1235,Arabica,gustavo amieva gonzalez,Mexico,,,"cordoba, ver.",1104341113,,1050,cordoba,CONSUELO GONZALEZ GOMEZ,07.08,6.83,6.67,7.25,7.25,6.92,10,9.33,10,6.75,78.08
1236,Arabica,"lin, che-hao krude 林哲豪",Taiwan,大鋤花間 (hoe vs. flower coffee farm),2017台南市精品咖啡評鑑批次 Specialty Coffee Evaluation of Tainan 2017 lot.20161230,大鋤花間 (hoe vs. flower coffee farm),Taiwan,taiwan coffee laboratory,650,"台南市東山區( dongshan dist., tainan city)","林俊吉( Lin, Chun-Chi)",7.5,07.08,7.33,7.17,7.5,7.5,6.67,10,10,7.25,78
1237,Arabica,cafes finos de exportacion s de r.l.,Honduras,various,,cafes finos de exportacion s. de r.l.,13-117-88,cafes finos de exportacion s de r.l.,1350,intibuca,Cooperativa Coaquil,6.83,7,6.67,7,7,6.83,10,10,10,6.67,78
1238,Arabica,eileen koyanagi,United States (Hawaii),,,,KF 21614,kona pacific farmers cooperative,,kona,,7.58,7.33,7.5,7.42,7.5,7.33,8,8.67,9.33,7.33,78
1239,Arabica,juan luis alvarado romero,Guatemala,various,,las americas,11-951-136,outspan guatemala s.a.,4000 p.s.n.m,oriente,VARIOS,7.42,7.25,6.83,7.33,7,6.92,9.33,9.33,9.33,7.25,78
1240,Arabica,samuel eli gurel,China,hani,,hani,na,greenhouse coffee china,1200 meters,yunnan,GreenHouse Coffee,7.33,7.17,6.92,07.08,7.33,7,9.33,9.33,9.33,7.17,78
1241,Arabica,juan luis alvarado romero,Guatemala,la union monte verde,,beneficio ixchel,11/9772/3,"unex guatemala, s.a.",4300,oriente,"AGRICOLA MONTE VERDE, S.A.",7,6.83,6.83,7.17,6.67,6.83,10,10,10,6.67,78
1242,Arabica,alejandro garcia palacios,Mexico,finca la fortuna,,finca la fortuna,1506558883,industrializadora de kaffee andes s.a. de c.v.,850,"motozintla, chiapas",MARIO GARCÍA,7.25,7.33,7,7,7.25,07.08,10,10,8,07.08,78
1243,Arabica,mao-heng chu,Colombia,,,,03/01/1632,,,,,7.42,7.17,7,7.17,7.67,7.17,8.67,9.33,9.33,07.08,78
1244,Arabica,santa laura exportadora de cafe s.l.e.c. s.a.,Costa Rica,several,,several,5-545-0007,santa laura exportadora de cafe s.l.e.c. s.a.,1200 msm,occidental,Beneficio la Eva S.A.,7.5,7.25,7.42,7,07.08,6.83,8.67,9.33,10,6.83,77.92
1245,Arabica,gustavo abarca solis,Mexico,el regadito,,el regadito,0,,1248,petatlan,GUSTAVO ABARCA SOLIS,7.42,7.25,7,7,7.25,07.08,8,10,10,6.92,77.92
1246,Arabica,juan luis alvarado romero,Guatemala,conquista / morito,,beneficio ixchel,11/23/0121,"unex guatemala, s.a.",,oriente,Conquista/ Morito,7.17,6.17,6.17,07.08,7.33,6.83,10,10,10,7.17,77.92
1247,Arabica,"bencafe, s. a.",Nicaragua,el brigadum - la coronela,017/105/16039,dry mill,16039,"beneficiadora norteña de cafe, s. a. (bencafe)",1000,jinotega,MARCIO ALBERTO RIVERA CASTELLON,7.42,7,7,7.17,07.08,7,9.33,8.67,10,7.17,77.83
1248,Arabica,cafe politico,Brazil,,,n/a,n/a,green mountain coffee,,,n/a,7,6.75,6.67,6.83,07.08,6.83,10,10,10,6.67,77.83
1249,Arabica,juan luis alvarado romero,Guatemala,el sacramento,,beneficio ixchel,11/23/0333,"unex guatemala, s.a.",4300,oriente,LUIS RODRIGUEZ,7,6.83,6.67,7.17,6.83,6.83,10,10,10,6.5,77.83
1250,Arabica,"lin, che-hao krude 林哲豪",Taiwan,"dongshan gaoyuan village chief manor coffee tainan, taiwan 台灣台南東山高原村長莊園咖啡",,"dongshan gaoyuan village chief manor coffee tainan, taiwan 台灣台南東山高原村長莊園咖啡",Taiwan,"red on tree co., ltd.",750-800 m,"dongshan dist., tainan city 臺南市東山區",Chen Shuei Lian 陳水連,7.17,6.75,6.58,7.33,7.33,7.17,9.33,9.33,10,6.67,77.67
1251,Arabica,kona pacific farmers cooperative,United States (Hawaii),,,,KP3150140,kona pacific farmers cooperative,,kona,,7.58,7.67,7.58,7.67,7.42,7.42,9.33,9.33,6,7.58,77.58
1252,Arabica,stephany escamilla femat,Mexico,rancho los laureles,,rancho los laureles,110548082,,1300,coatepec,RUBRIA OCHOA BELLO,7.17,6.75,6.58,6.75,6.83,6.75,10,10,10,6.67,77.5
1253,Arabica,juan luis alvarado romero,Guatemala,la esperanza y anexos,,beneficio ixchel,11/426/1,"unex guatemala, s.a.",4300,oriente,MARGARITA DE NUYENS Y/O CARLOS NUYENS,07.08,6.92,6.33,7,6.92,7,10,10,10,6.17,77.42
1254,Arabica,ipanema coffees,Brazil,fazenda capoeirnha,020/17,dry mill,002/1660/0080,ipanema coffees,890,south of minas,Ipanema Agricola S.A,7.5,7.33,7.42,7.58,7.58,6.92,8,8,10,7,77.33
1255,Arabica,juan luis alvarado romero,Guatemala,various,,las americas,11-951-136,outspan guatemala s.a.,4000 p.s.n.m.,oriente,VARIOS,7.33,7,6.83,7.17,7.17,7.17,9.33,9.33,9.33,6.67,77.33
1256,Arabica,israel eduardo paz garcia,Mexico,el naranjo,,"zaragoza itundujia, oaxaca",0,cafeorganico.mx,1500,zaragoza itundujia,AQUILINO GARCÍA RIAÑO,7.33,7,6.67,7,6.92,6.92,9.33,9.33,10,6.83,77.33
1257,Arabica,myriam kaplan-pasternak,Haiti,mixed,,kkkld,,haiti coffee,400-1250m,"dondon, haiti",Mixed,6.83,6.83,6.83,6.75,6.92,6.92,9.33,10,10,6.83,77.25
1258,Arabica,eileen koyanagi,United States (Hawaii),,,kona pacific farmers cooperative,Specialty Coffee Association of America,kona pacific farmers cooperative,,kona,Kona Pacific Farmers Cooperative,07.08,6.92,6.83,6.67,7.58,7.42,8.67,9.33,10,6.75,77.25
1259,Arabica,alejandro garcia palacios,Mexico,finca los andes,,finca la fortuna,1506558882,industrializadora de kaffee andes s.a. de c.v.,1200,"motozintla, chiapas",ALEJANDRO GARCÍA PALACIOS,07.08,7,7,7.25,7.33,7.25,8.67,8.67,10,6.92,77.17
1260,Arabica,andrew bowman,Peru,"producer group (approx. 1,000 farmers)",,n/a,30,"tony's coffee and teas, inc.",900-1500 masl,san ignacio,Sol y Cafe,7.42,7.75,7.42,7.67,7.92,7.83,8.67,5.33,9.33,7.67,77
1261,Arabica,joshua marsceau,India,,14/7/2015/172,"aspinwall & co. ltd, mangalore",14/7/2015/172,olam japan,,chickmangalore,Aspinwall & CO. LTD,7.67,7.33,7.17,6.67,7.17,7.42,9.33,10,6.67,7.42,76.83
1262,Arabica,masamichi hiroike,Mexico,various,,various smallholders' wet mills,016/2362/0051,,1200 m,"pluma hidalogo, oaxaca",Various smallholders,6.67,6.33,6.42,6.83,7,6.92,10,10,10,6.58,76.75
1263,Arabica,juan luis alvarado romero,Guatemala,conquista / morito,,beneficio ixchel,11/23/01,asociación nacional del café - anacafe -,,oriente,Conquista/Morito,6.42,6.5,6.5,7.33,6.33,6.92,10,10,10,6.5,76.5
1264,Arabica,homero antonio de anda andrade,Mexico,,,exportadora moretto s.a. de c.v.,0,exportadora moretto s.a. de c.v.,1100,coatepec,CASTULO GUTIERREZ,7.17,6.58,6.58,7,7.25,6.58,9.33,9.33,10,6.58,76.42
1265,Arabica,juan luis alvarado romero,Guatemala,agropecuaria quiagral,,beneficio ixchel,11/23/0394,"unex guatemala, s.a.",4300,oriente,AGROPECUARIA QUIAGRAL,7.5,7,6.83,7.5,7.17,7.33,8.67,8.67,8.67,7,76.33
1266,Arabica,juan luis alvarado romero,Guatemala,conquista / morito,,beneficio ixchel,11/23/0101,eduardo ambrocio,,oriente,Conquista/Morito,6.17,6.5,6.5,7.17,7,6.83,10,10,10,6.17,76.33
1267,Arabica,eileen koyanagi,United States (Hawaii),,,,KPBP 21114,kona pacific farmers cooperative,,kona,,7.25,07.08,6.83,7.17,7.33,6.83,8.67,8.67,9.33,07.08,76.25
1268,Arabica,eileen koyanagi,United States (Hawaii),,,kona pacific farmers cooperative,Specialty Coffee Association,kona pacific farmers cooperative,,kona,Kona Pacific Farmers Cooperative,7.5,7.33,7.33,7.58,7.67,7.25,8,8,8,7.5,76.17
1269,Arabica,israel eduardo paz garcia,Mexico,agua de la mariposa,,"zaragoza itundujia, oaxaca",1405792248,cafeorganico.mx,1400,zaragoza itundujia,ISIDORA HERAS HERNANDEZ,7.42,7,6.83,07.08,6.92,6.83,7.33,10,10,6.75,76.17
1270,Arabica,william ho,Indonesia,1,,1,1,,3500,indonesia,1,7.33,7,6.5,06.08,7.58,6.33,9.33,10,9.33,6.67,76.17
1271,Arabica,guillermo eduardo bobadilla muguira,Mexico,finca tepictla,,tepictla y xalapa veracruz,1104372556,el mejor café,1250,tepictla,GUILLERMO EDUARDO BOBADILLA MUGUIRA,07.08,6.83,6.83,7.17,7.17,07.08,10,7.33,10,6.58,76.08
1272,Arabica,cafes finos de exportacion s de r.l.,Honduras,various,,cafes finos de exportacion s. de r.l.,13-117-87,cafes finos de exportacion s de r.l.,1350,intibuca,Cooperativa Coaquil,6.83,6.83,6.67,6.83,7,6.83,9.33,8.67,10,7,76
1273,Arabica,ana gonzales,Philippines,various,,,0,prime3,1000+ meters,"benguet, mountain province",various smallholders,6.83,6.5,6.5,6.92,6.75,7,9.33,10,9.33,6.67,75.83
1274,Arabica,volcafe ltda. - brasil,Brazil,,2017/2018-Lot01,copag,,volcafe ltda.,,monte carmelo,,7.17,7,6.83,7.5,7.17,7,8,8,10,7,75.67
1275,Arabica,juan luis alvarado romero,Guatemala,agropecuaria quiagral,,beneficio ixchel,11/23/0768,"unex guatemala, s.a.",4300,oriente,AGROPECUARIA QUIAGRAL,7.92,7.58,7.17,7.58,7.33,7.17,8,8,8,6.83,75.58
1276,Arabica,juan luis alvarado romero,Guatemala,conquista / morito,,beneficio ixchel,11/23/0121,"unex guatemala, s.a.",,oriente,Conquista / Morito,6.67,6.5,6.33,7,7.17,6.75,8.67,10,10,6.5,75.58
1277,Arabica,juana rodriguez gutierrez,Mexico,la joya,,"palo blanco, tlacuilotepec, puebla",1207093598,productores e industrializadores de café orgánico la fe s.c. de r.l.,1100,tlacuilotepec,JUANA RODRIGUEZ GUTIERREZ,7.5,7.25,6.92,7,7.17,6.83,8,8,10,6.83,75.5
1278,Arabica,francisco hernandez lorenzo,Mexico,"zaragoza, montelibano, pamal navil",,"zaragoza, montelibano, pamal navil",2670,sposel s. de s.s.,1200,ocosingo,SPOSEL S. DE S.S.,7.17,6.92,6.67,6.83,7.25,7.75,10,6,10,6.58,75.17
1279,Arabica,montegrande,Mexico,finca monte grande,,,F07008657,cafe montegrande,1100,,SURAYA MAGDALENA LOTFE CALDERON,7.25,6.83,6.67,07.08,7.17,6.83,10,6.67,10,6.67,75.17
1280,Arabica,martin jimenez casiano,Mexico,peña campana,,peña campana,3,union regional de cafeticultores de la mazateca alta,1280,huautla de jimenez,"MARTÍN JIMENEZ CASIANO, PAULINA CERQUEDA ALVAREZ, JULIO MARTINEZ TERAN",7.17,7.17,6.83,7.17,7.42,6.67,8.67,7.33,10,6.75,75.17
1281,Arabica,"grupo juvenil magtayani, ac",Mexico,la cruz,,mecatlán veracruz,0,grupo juvenil magtayani ac,850,menglian,MIGUEL LOPEZ TIRZO,7,6.92,6.75,6.92,7.17,6.83,10,6.67,10,6.75,75
1282,Arabica,israel eduardo paz garcia,Mexico,el limón,,"zaragoza itundujia, oaxaca",0,cafeorganico.mx,1500,zaragoza itundujia,GEREMIAS RIAÑO LOPEZ,07.08,6.75,6.58,7,7,6.75,8.67,8.67,10,6.42,74.92
